pillar,cluster_id,canonical_concept,keyword,term,source,provenance,confidence,nearest_A_cluster_id,nearest_A_cluster_name,nearest_A_pillar,nearest_A_sim
social,6,social impact,celebrate_diversity,celebrate diversity,A,original,1,6,social impact,social,
social,6,social impact,champion_diversity,champion diversity,A,original,1,6,social impact,social,
social,6,social impact,charitable,charitable,A,original,1,6,social impact,social,
social,6,social impact,charitable_giving,charitable giving,A,original,1,6,social impact,social,
social,6,social impact,charities,charity,A,original,1,6,social impact,social,
social,6,social impact,children,children,A,original,1,6,social impact,social,
social,6,social impact,citizen,citizen,A,original,1,6,social impact,social,
social,6,social impact,civic,civic,A,original,1,6,social impact,social,
social,6,social impact,civil_society,civil society,A,original,1,6,social impact,social,
social,6,social impact,climate_survey,climate survey,A,original,1,6,social impact,social,
social,6,social impact,coaching,coaching,A,original,1,6,social impact,social,
social,6,social impact,colleague,colleague,A,original,1,6,social impact,social,
social,6,social impact,colleague_engagement,colleague engagement,A,original,1,6,social impact,social,
social,6,social impact,colleague_support,colleague support,A,original,1,6,social impact,social,
social,6,social impact,communite,communite,A,original,1,6,social impact,social,
social,6,social impact,communitie,communitie,A,original,1,6,social impact,social,
social,6,social impact,communities,community,A,original,1,6,social impact,social,
social,6,social impact,community_action,community action,A,original,1,6,social impact,social,
social,6,social impact,community_activity,community activity,A,original,1,6,social impact,social,
social,6,social impact,community_affair,community affair,A,original,1,6,social impact,social,
social,6,social impact,community_and_charitable,community and charitable,A,original,1,6,social impact,social,
social,6,social impact,community_around,community around,A,original,1,6,social impact,social,
social,6,social impact,community_aspect,community aspect,A,original,1,6,social impact,social,
social,6,social impact,community_assistance,community assistance,A,original,1,6,social impact,social,
social,6,social impact,community_awareness,community awareness,A,original,1,6,social impact,social,
social,6,social impact,community_benefit,community benefit,A,original,1,6,social impact,social,
social,6,social impact,community_building,community building,A,original,1,6,social impact,social,
social,6,social impact,community_care,community care,A,original,1,6,social impact,social,
social,6,social impact,community_commitment,community commitment,A,original,1,6,social impact,social,
social,6,social impact,community_community,community community,A,original,1,6,social impact,social,
social,6,social impact,community_connection,community connection,A,original,1,6,social impact,social,
social,6,social impact,community_consultation,community consultation,A,original,1,6,social impact,social,
social,6,social impact,community_contribution,community contribution,A,original,1,6,social impact,social,
social,6,social impact,community_development,community development,A,original,1,6,social impact,social,
social,6,social impact,community_education,community education,A,original,1,6,social impact,social,
social,6,social impact,community_effort,community effort,A,original,1,6,social impact,social,
social,6,social impact,community_empowerment,community empowerment,A,original,1,6,social impact,social,
social,6,social impact,community_engagement,community engagement,A,original,1,6,social impact,social,
social,6,social impact,community_enhancement,community enhancement,A,original,1,6,social impact,social,
social,6,social impact,community_enrichment,community enrichment,A,original,1,6,social impact,social,
social,6,social impact,community_environment,community environment,A,original,1,6,social impact,social,
social,6,social impact,community_event,community event,A,original,1,6,social impact,social,
social,6,social impact,community_group,community group,A,original,1,6,social impact,social,
social,6,social impact,community_health,community health,A,original,1,6,social impact,social,
social,6,social impact,community_impact,community impact,A,original,1,6,social impact,social,
social,6,social impact,community_in_the_vicinity,community in the vicinity,A,original,1,6,social impact,social,
social,6,social impact,community_initiative,community initiative,A,original,1,6,social impact,social,
social,6,social impact,community_interaction,community interaction,A,original,1,6,social impact,social,
social,6,social impact,community_interest,community interest,A,original,1,6,social impact,social,
social,6,social impact,community_investment,community investment,A,original,1,6,social impact,social,
social,6,social impact,community_involvement,community involvement,A,original,1,6,social impact,social,
social,6,social impact,community_leader,community leader,A,original,1,6,social impact,social,
social,6,social impact,community_leadership,community leadership,A,original,1,6,social impact,social,
social,6,social impact,community_level,community level,A,original,1,6,social impact,social,
social,6,social impact,community_liaison,community liaison,A,original,1,6,social impact,social,
social,6,social impact,community_life,community life,A,original,1,6,social impact,social,
social,6,social impact,community_member,community member,A,original,1,6,social impact,social,
social,6,social impact,community_need,community need,A,original,1,6,social impact,social,
social,6,social impact,community_neighbour,community neighbour,A,original,1,6,social impact,social,
social,6,social impact,community_organisation,community organisation,A,original,1,6,social impact,social,
social,6,social impact,community_organization,community organization,A,original,1,6,social impact,social,
social,6,social impact,community_outreach,community outreach,A,original,1,6,social impact,social,
social,6,social impact,community_outreach_program,community outreach program,A,original,1,6,social impact,social,
social,6,social impact,community_outreach_programme,community outreach programme,A,original,1,6,social impact,social,
social,6,social impact,community_participation,community participation,A,original,1,6,social impact,social,
social,6,social impact,community_partner,community partner,A,original,1,6,social impact,social,
social,6,social impact,community_partnership,community partnership,A,original,1,6,social impact,social,
social,6,social impact,community_program,community program,A,original,1,6,social impact,social,
social,6,social impact,community_programme,community programme,A,original,1,6,social impact,social,
social,6,social impact,community_project,community project,A,original,1,6,social impact,social,
social,6,social impact,community_relation,community relation,A,original,1,6,social impact,social,
social,6,social impact,community_relationship,community relationship,A,original,1,6,social impact,social,
social,6,social impact,community_resident,community resident,A,original,1,6,social impact,social,
social,6,social impact,community_service,community service,A,original,1,6,social impact,social,
social,6,social impact,community_sponsorship,community sponsorship,A,original,1,6,social impact,social,
social,6,social impact,community_strategy,community strategy,A,original,1,6,social impact,social,
social,6,social impact,community_support,community support,A,original,1,6,social impact,social,
social,6,social impact,community_surround,community surround,A,original,1,6,social impact,social,
social,6,social impact,community_training,community training,A,original,1,6,social impact,social,
social,6,social impact,community_upliftment,community upliftment,A,original,1,6,social impact,social,
social,6,social impact,community_welfare,community welfare,A,original,1,6,social impact,social,
social,6,social impact,community_work,community work,A,original,1,6,social impact,social,
social,6,social impact,company_culture,company culture,A,original,1,6,social impact,social,
social,6,social impact,competence_development,competence development,A,original,1,6,social impact,social,
social,6,social impact,competency_development,competency development,A,original,1,6,social impact,social,
social,6,social impact,corporate_culture,corporate culture,A,original,1,6,social impact,social,
social,6,social impact,corporate_philanthropy,corporate philanthropy,A,original,1,6,social impact,social,
social,6,social impact,cultural,cultural,A,original,1,6,social impact,social,
social,6,social impact,cultural_diversity,cultural diversity,A,original,1,6,social impact,social,
social,6,social impact,culture_of_inclusivity,culture of inclusivity,A,original,1,6,social impact,social,
social,6,social impact,culture_survey,culture survey,A,original,1,6,social impact,social,
social,6,social impact,customer_engagement,customer engagement,A,original,1,6,social impact,social,
social,6,social impact,d&i,d&i,A,original,1,6,social impact,social,
social,6,social impact,d&i_initiative,d&i initiative,A,original,1,6,social impact,social,
social,6,social impact,d&i_policy,d&i policy,A,original,1,6,social impact,social,
social,6,social impact,disadvantaged_community,disadvantaged community,A,original,1,6,social impact,social,
social,6,social impact,diverse_and_inclusive,diverse and inclusive,A,original,1,6,social impact,social,
social,6,social impact,diverse_and_inclusive_workforce,diverse and inclusive workforce,A,original,1,6,social impact,social,
social,6,social impact,diverse_and_inclusive_workplace,diverse and inclusive workplace,A,original,1,6,social impact,social,
social,6,social impact,diverse_workforce,diverse workforce,A,original,1,6,social impact,social,
social,6,social impact,diverse_workplace,diverse workplace,A,original,1,6,social impact,social,
social,6,social impact,diversity,diversity,A,original,1,6,social impact,social,
social,6,social impact,diversity_agenda,diversity agenda,A,original,1,6,social impact,social,
social,6,social impact,diversity_and_equality,diversity and equality,A,original,1,6,social impact,social,
social,6,social impact,diversity_and_gender_equality,diversity and gender equality,A,original,1,6,social impact,social,
social,6,social impact,diversity_and_inclusion,diversity and inclusion,A,original,1,6,social impact,social,
social,6,social impact,diversity_and_inclusion_d&i,diversity and inclusion d&i,A,original,1,6,social impact,social,
social,6,social impact,diversity_and_inclusiveness,diversity and inclusiveness,A,original,1,6,social impact,social,
social,6,social impact,diversity_and_inclusivity,diversity and inclusivity,A,original,1,6,social impact,social,
social,6,social impact,diversity_awareness,diversity awareness,A,original,1,6,social impact,social,
social,6,social impact,diversity_diversity,diversity diversity,A,original,1,6,social impact,social,
social,6,social impact,diversity_effort,diversity effort,A,original,1,6,social impact,social,
social,6,social impact,diversity_equality,diversity equality,A,original,1,6,social impact,social,
social,6,social impact,diversity_in_the_workplace,diversity in the workplace,A,original,1,6,social impact,social,
social,6,social impact,diversity_inclusion,diversity inclusion,A,original,1,6,social impact,social,
social,6,social impact,diversity_initiative,diversity initiative,A,original,1,6,social impact,social,
social,6,social impact,diversity_management,diversity management,A,original,1,6,social impact,social,
social,6,social impact,diversity_objective,diversity objective,A,original,1,6,social impact,social,
social,6,social impact,diversity_policy,diversity policy,A,original,1,6,social impact,social,
social,6,social impact,diversity_programme,diversity programme,A,original,1,6,social impact,social,
social,6,social impact,diversity_strategy,diversity strategy,A,original,1,6,social impact,social,
social,6,social impact,diversity_target,diversity target,A,original,1,6,social impact,social,
social,6,social impact,diversity_work,diversity work,A,original,1,6,social impact,social,
social,6,social impact,donate,donate,A,original,1,6,social impact,social,
social,6,social impact,donated,donated,A,original,1,6,social impact,social,
social,6,social impact,donating,donating,A,original,1,6,social impact,social,
social,6,social impact,donation,donation,A,original,1,6,social impact,social,
social,6,social impact,donors,donor,A,original,1,6,social impact,social,
social,6,social impact,educate,educate,A,original,1,6,social impact,social,
social,6,social impact,educated,educated,A,original,1,6,social impact,social,
social,6,social impact,educating,educating,A,original,1,6,social impact,social,
social,6,social impact,education,education,A,original,1,6,social impact,social,
social,6,social impact,education_and_entrepreneurship,education and entrepreneurship,A,original,1,6,social impact,social,
social,6,social impact,education_and_training,education and training,A,original,1,6,social impact,social,
social,6,social impact,educational,educational,A,original,1,6,social impact,social,
social,6,social impact,educational_initiative,educational initiative,A,original,1,6,social impact,social,
social,6,social impact,embrace_diversity,embrace diversity,A,original,1,6,social impact,social,
social,6,social impact,employ,employ,A,original,1,6,social impact,social,
social,6,social impact,employability,employability,A,original,1,6,social impact,social,
social,6,social impact,employee_advocacy,employee advocacy,A,original,1,6,social impact,social,
social,6,social impact,employee_attitude,employee attitude,A,original,1,6,social impact,social,
social,6,social impact,employee_care,employee care,A,original,1,6,social impact,social,
social,6,social impact,employee_career,employee career,A,original,1,6,social impact,social,
social,6,social impact,employee_climate,employee climate,A,original,1,6,social impact,social,
social,6,social impact,employee_commitment,employee commitment,A,original,1,6,social impact,social,
social,6,social impact,employee_communication,employee communication,A,original,1,6,social impact,social,
social,6,social impact,employee_connect,employee connect,A,original,1,6,social impact,social,
social,6,social impact,employee_development,employee development,A,original,1,6,social impact,social,
social,6,social impact,employee_diversity,employee diversity,A,original,1,6,social impact,social,
social,6,social impact,employee-engagement,employee engagement,A,original,1,6,social impact,social,
social,6,social impact,employee_experience,employee experience,A,original,1,6,social impact,social,
social,6,social impact,employee_feedback,employee feedback,A,original,1,6,social impact,social,
social,6,social impact,employee_health,employee health,A,original,1,6,social impact,social,
social,6,social impact,employee_involvement,employee involvement,A,original,1,6,social impact,social,
social,6,social impact,employee_loyalty,employee loyalty,A,original,1,6,social impact,social,
social,6,social impact,employee_morale,employee morale,A,original,1,6,social impact,social,
social,6,social impact,employee_motivation,employee motivation,A,original,1,6,social impact,social,
social,6,social impact,employee_network,employee network,A,original,1,6,social impact,social,
social,6,social impact,employee_opinion,employee opinion,A,original,1,6,social impact,social,
social,6,social impact,employee_perception,employee perception,A,original,1,6,social impact,social,
social,6,social impact,employee_privacy,employee privacy,A,original,1,6,social impact,social,
social,6,social impact,employee_productivity,employee productivity,A,original,1,6,social impact,social,
social,6,social impact,employee_recognition,employee recognition,A,original,1,6,social impact,social,
social,6,social impact,employee_relation,employee relation,A,original,1,6,social impact,social,
social,6,social impact,employee_retention,employee retention,A,original,1,6,social impact,social,
social,6,social impact,employee_right,employee right,A,original,1,6,social impact,social,
social,6,social impact,employee_satisfaction,employee satisfaction,A,original,1,6,social impact,social,
social,6,social impact,employee_sentiment,employee sentiment,A,original,1,6,social impact,social,
social,6,social impact,employee_skill,employee skill,A,original,1,6,social impact,social,
social,6,social impact,employee_survey,employee survey,A,original,1,6,social impact,social,
social,6,social impact,employee_talent,employee talent,A,original,1,6,social impact,social,
social,6,social impact,employee_training,employee training,A,original,1,6,social impact,social,
social,6,social impact,employee_value,employee value,A,original,1,6,social impact,social,
social,6,social impact,employee_volunteering,employee volunteering,A,original,1,6,social impact,social,
social,6,social impact,employee_volunteerism,employee volunteerism,A,original,1,6,social impact,social,
social,6,social impact,employee_well-being,employee well being,A,original,1,6,social impact,social,
social,6,social impact,employee_wellbeing,employee wellbeing,A,original,1,6,social impact,social,
social,6,social impact,employee_wellness,employee wellness,A,original,1,6,social impact,social,
social,6,social impact,employment,employment,A,original,1,6,social impact,social,
social,6,social impact,employment_engagement,employment engagement,A,original,1,6,social impact,social,
social,6,social impact,employment_equity,employment equity,A,original,1,6,social impact,social,
social,6,social impact,employment_opportunity,employment opportunity,A,original,1,6,social impact,social,
social,6,social impact,endowment,endowment,A,original,1,6,social impact,social,
social,6,social impact,engagement_activity,engagement activity,A,original,1,6,social impact,social,
social,6,social impact,engagement_and_enablement,engagement and enablement,A,original,1,6,social impact,social,
social,6,social impact,engagement_index,engagement index,A,original,1,6,social impact,social,
social,6,social impact,engagement_initiative,engagement initiative,A,original,1,6,social impact,social,
social,6,social impact,engagement_level,engagement level,A,original,1,6,social impact,social,
social,6,social impact,engagement_project,engagement project,A,original,1,6,social impact,social,
social,6,social impact,engagement_score,engagement score,A,original,1,6,social impact,social,
social,6,social impact,engagement_survey,engagement survey,A,original,1,6,social impact,social,
social,6,social impact,equality_and_diversity,equality and diversity,A,original,1,6,social impact,social,
social,6,social impact,equality_and_inclusion,equality and inclusion,A,original,1,6,social impact,social,
social,6,social impact,equality_diversity,equality diversity,A,original,1,6,social impact,social,
social,6,social impact,equality_diversity_and_inclusion,equality diversity and inclusion,A,original,1,6,social impact,social,
social,6,social impact,equality_in_the_workplace,equality in the workplace,A,original,1,6,social impact,social,
social,6,social impact,estate_community,estate community,A,original,1,6,social impact,social,
social,6,social impact,ethnic_diversity,ethnic diversity,A,original,1,6,social impact,social,
social,6,social impact,farming_community,farming community,A,original,1,6,social impact,social,
social,6,social impact,female_participation,female participation,A,original,1,6,social impact,social,
social,6,social impact,female_representation,female representation,A,original,1,6,social impact,social,
social,6,social impact,fishing_community,fishing community,A,original,1,6,social impact,social,
social,6,social impact,foster_diversity,foster diversity,A,original,1,6,social impact,social,
social,6,social impact,foundation,foundation,A,original,1,6,social impact,social,
social,6,social impact,gender_and_ethnic,gender and ethnic,A,original,1,6,social impact,social,
social,6,social impact,gender_and_ethnicity,gender and ethnicity,A,original,1,6,social impact,social,
social,6,social impact,gender_and_race,gender and race,A,original,1,6,social impact,social,
social,6,social impact,gender_and_race_diversity,gender and race diversity,A,original,1,6,social impact,social,
social,6,social impact,gender_balance,gender balance,A,original,1,6,social impact,social,
social,6,social impact,gender_balanced,gender balanced,A,original,1,6,social impact,social,
social,6,social impact,gender_diversity,gender diversity,A,original,1,6,social impact,social,
social,6,social impact,gender_equality,gender equality,A,original,1,6,social impact,social,
social,6,social impact,gender_equality_and_diversity,gender equality and diversity,A,original,1,6,social impact,social,
social,6,social impact,gender_equity,gender equity,A,original,1,6,social impact,social,
social,6,social impact,gender_ethnicity_and_age,gender ethnicity and age,A,original,1,6,social impact,social,
social,6,social impact,gender_inclusion,gender inclusion,A,original,1,6,social impact,social,
social,6,social impact,gender_parity,gender parity,A,original,1,6,social impact,social,
social,6,social impact,gender_representation,gender representation,A,original,1,6,social impact,social,
social,6,social impact,gender_target,gender target,A,original,1,6,social impact,social,
social,6,social impact,gift,gift,A,original,1,6,social impact,social,
social,6,social impact,gift_and_entertainment,gift and entertainment,A,original,1,6,social impact,social,
social,6,social impact,gift_and_hospitality,gift and hospitality,A,original,1,6,social impact,social,
social,6,social impact,gift_and_invitation,gift and invitation,A,original,1,6,social impact,social,
social,6,social impact,global_diversity,global diversity,A,original,1,6,social impact,social,
social,6,social impact,good_neighbour,good neighbour,A,original,1,6,social impact,social,
social,6,social impact,grassroots_level,grassroots level,A,original,1,6,social impact,social,
social,6,social impact,group_employee_engagement,group employee engagement,A,original,1,6,social impact,social,
social,6,social impact,headcount,headcount,A,original,1,6,social impact,social,
social,6,social impact,hire,hire,A,original,1,6,social impact,social,
social,6,social impact,hired,hired,A,original,1,6,social impact,social,
social,6,social impact,hiring,hiring,A,original,1,6,social impact,social,
social,6,social impact,host_community,host community,A,original,1,6,social impact,social,
social,6,social impact,hr_initiative,hr initiative,A,original,1,6,social impact,social,
social,6,social impact,hr_strategy,hr strategy,A,original,1,6,social impact,social,
social,6,social impact,hr_team,hr team,A,original,1,6,social impact,social,
social,6,social impact,inclusion_and_diversity,inclusion and diversity,A,original,1,6,social impact,social,
social,6,social impact,inclusion_and_equality,inclusion and equality,A,original,1,6,social impact,social,
social,6,social impact,inclusion_d&i,inclusion d&i,A,original,1,6,social impact,social,
social,6,social impact,inclusive_culture,inclusive culture,A,original,1,6,social impact,social,
social,6,social impact,inclusive_workplace,inclusive workplace,A,original,1,6,social impact,social,
social,6,social impact,inclusiveness,inclusiveness,A,original,1,6,social impact,social,
social,6,social impact,inclusivity,inclusivity,A,original,1,6,social impact,social,
social,6,social impact,inclusivity_and_diversity,inclusivity and diversity,A,original,1,6,social impact,social,
social,6,social impact,indigenous,indigenou,A,original,1,6,social impact,social,
social,6,social impact,indigenous_community,indigenous community,A,original,1,6,social impact,social,
social,6,social impact,indigenous_people,indigenous people,A,original,1,6,social impact,social,
social,6,social impact,intellectual_capital,intellectual capital,A,original,1,6,social impact,social,
social,6,social impact,it_policy,it policy,A,original,1,6,social impact,social,
social,6,social impact,job_rotation,job rotation,A,original,1,6,social impact,social,
social,6,social impact,job_satisfaction,job satisfaction,A,original,1,6,social impact,social,
social,6,social impact,knowledge_capital,knowledge capital,A,original,1,6,social impact,social,
social,6,social impact,leadership_development,leadership development,A,original,1,6,social impact,social,
social,6,social impact,leadership_diversity,leadership diversity,A,original,1,6,social impact,social,
social,6,social impact,leadership_engagement,leadership engagement,A,original,1,6,social impact,social,
social,6,social impact,leadership_training,leadership training,A,original,1,6,social impact,social,
social,6,social impact,learning,learning,A,original,1,6,social impact,social,
social,6,social impact,learning_and_development,learning and development,A,original,1,6,social impact,social,
social,6,social impact,less_fortunate,less fortunate,A,original,1,6,social impact,social,
social,6,social impact,local_authority,local authority,A,original,1,6,social impact,social,
social,6,social impact,local_charity,local charity,A,original,1,6,social impact,social,
social,6,social impact,local_communities,local community,A,original,1,6,social impact,social,
social,6,social impact,local_inhabitant,local inhabitant,A,original,1,6,social impact,social,
social,6,social impact,local_iwi,local iwi,A,original,1,6,social impact,social,
social,6,social impact,local_municipality,local municipality,A,original,1,6,social impact,social,
social,6,social impact,local_populace,local populace,A,original,1,6,social impact,social,
social,6,social impact,local_population,local population,A,original,1,6,social impact,social,
social,6,social impact,local_resident,local resident,A,original,1,6,social impact,social,
social,6,social impact,local_school,local school,A,original,1,6,social impact,social,
social,6,social impact,local_villager,local villager,A,original,1,6,social impact,social,
social,6,social impact,management_development,management development,A,original,1,6,social impact,social,
social,6,social impact,marginalise_community,marginalise community,A,original,1,6,social impact,social,
social,6,social impact,mentoring,mentoring,A,original,1,6,social impact,social,
social,6,social impact,mining_community,mining community,A,original,1,6,social impact,social,
social,6,social impact,nearby_community,nearby community,A,original,1,6,social impact,social,
social,6,social impact,nearby_resident,nearby resident,A,original,1,6,social impact,social,
social,6,social impact,neighbor,neighbor,A,original,1,6,social impact,social,
social,6,social impact,neighborhood,neighborhood,A,original,1,6,social impact,social,
social,6,social impact,neighboring_community,neighboring community,A,original,1,6,social impact,social,
social,6,social impact,neighbour,neighbour,A,original,1,6,social impact,social,
social,6,social impact,neighbourhood,neighbourhood,A,original,1,6,social impact,social,
social,6,social impact,neighbourhood_community,neighbourhood community,A,original,1,6,social impact,social,
social,6,social impact,neighbouring_community,neighbouring community,A,original,1,6,social impact,social,
social,6,social impact,ngos,ngos,A,original,1,6,social impact,social,
social,6,social impact,nonprofit,nonprofit,A,original,1,6,social impact,social,
social,6,social impact,nurture,nurture,A,original,1,6,social impact,social,
social,6,social impact,organisational_culture,organisational culture,A,original,1,6,social impact,social,
social,6,social impact,outreach,outreach,A,original,1,6,social impact,social,
social,6,social impact,outreach_programme,outreach programme,A,original,1,6,social impact,social,
social,6,social impact,overtime,overtime,A,original,1,6,social impact,social,
social,6,social impact,people_development,people development,A,original,1,6,social impact,social,
social,6,social impact,people_diversity,people diversity,A,original,1,6,social impact,social,
social,6,social impact,people_engagement,people engagement,A,original,1,6,social impact,social,
social,6,social impact,people_initiative,people initiative,A,original,1,6,social impact,social,
social,6,social impact,people_live,people live,A,original,1,6,social impact,social,
social,6,social impact,people_management,people management,A,original,1,6,social impact,social,
social,6,social impact,people_policy,people policy,A,original,1,6,social impact,social,
social,6,social impact,people_practice,people practice,A,original,1,6,social impact,social,
social,6,social impact,people_section,people section,A,original,1,6,social impact,social,
social,6,social impact,people_strategy,people strategy,A,original,1,6,social impact,social,
social,6,social impact,percentage_of_woman,percentage of woman,A,original,1,6,social impact,social,
social,6,social impact,performance_culture,performance culture,A,original,1,6,social impact,social,
social,6,social impact,performance_management,performance management,A,original,1,6,social impact,social,
social,6,social impact,personnel_development,personnel development,A,original,1,6,social impact,social,
social,6,social impact,philanthropic,philanthropic,A,original,1,6,social impact,social,
social,6,social impact,philanthropy,philanthropy,A,original,1,6,social impact,social,
social,6,social impact,privileged_community,privileged community,A,original,1,6,social impact,social,
social,6,social impact,promote_diversity,promote diversity,A,original,1,6,social impact,social,
social,6,social impact,promotion_of_diversity,promotion of diversity,A,original,1,6,social impact,social,
social,6,social impact,proportion_of_woman,proportion of woman,A,original,1,6,social impact,social,
social,6,social impact,pulse_survey,pulse survey,A,original,1,6,social impact,social,
social,6,social impact,race_and_gender_diversity,race and gender diversity,A,original,1,6,social impact,social,
social,6,social impact,race_diversity,race diversity,A,original,1,6,social impact,social,
social,6,social impact,recruitment_training,recruitment training,A,original,1,6,social impact,social,
social,6,social impact,representation_of_woman,representation of woman,A,original,1,6,social impact,social,
social,6,social impact,retain_talent,retain talent,A,original,1,6,social impact,social,
social,6,social impact,rural_community,rural community,A,original,1,6,social impact,social,
social,6,social impact,scholarships,scholarship,A,original,1,6,social impact,social,
social,6,social impact,self-development,self development,A,original,1,6,social impact,social,
social,6,social impact,sense_of_community,sense of community,A,original,1,6,social impact,social,
social,6,social impact,skill_development,skill development,A,original,1,6,social impact,social,
social,6,social impact,skill_enhancement,skill enhancement,A,original,1,6,social impact,social,
social,6,social impact,skilled_workforce,skilled workforce,A,original,1,6,social impact,social,
social,6,social impact,social,social,A,original,1,6,social impact,social,
social,6,social impact,social_and_cultural,social and cultural,A,original,1,6,social impact,social,
social,6,social impact,social_capital,social capital,A,original,1,6,social impact,social,
social,6,social impact,social_cultural,social cultural,A,original,1,6,social impact,social,
social,6,social impact,social_fabric,social fabric,A,original,1,6,social impact,social,
social,6,social impact,social_impact,social impact,A,original,1,6,social impact,social,
social,6,social impact,social_investment,social investment,A,original,1,6,social impact,social,
social,6,social impact,social_upliftment,social upliftment,A,original,1,6,social impact,social,
social,6,social impact,socially,socially,A,original,1,6,social impact,social,
social,6,social impact,societal,societal,A,original,1,6,social impact,social,
social,6,social impact,society,society,A,original,1,6,social impact,social,
social,6,social impact,society_at_large,society at large,A,original,1,6,social impact,social,
social,6,social impact,socio-economic,socio economic,A,original,1,6,social impact,social,
social,6,social impact,socio-economic_development,socio economic development,A,original,1,6,social impact,social,
social,6,social impact,socioeconomic,socioeconomic,A,original,1,6,social impact,social,
social,6,social impact,staff_development,staff development,A,original,1,6,social impact,social,
social,6,social impact,staff_engagement,staff engagement,A,original,1,6,social impact,social,
social,6,social impact,staff_satisfaction,staff satisfaction,A,original,1,6,social impact,social,
social,6,social impact,staff_survey,staff survey,A,original,1,6,social impact,social,
social,6,social impact,staff_volunteerism,staff volunteerism,A,original,1,6,social impact,social,
social,6,social impact,staff_wellbeing,staff wellbeing,A,original,1,6,social impact,social,
social,6,social impact,staffing,staffing,A,original,1,6,social impact,social,
social,6,social impact,street_to_school,street to school,A,original,1,6,social impact,social,
social,6,social impact,supplier_diversity,supplier diversity,A,original,1,6,social impact,social,
social,6,social impact,surround_area,surround area,A,original,1,6,social impact,social,
social,6,social impact,surround_community,surround community,A,original,1,6,social impact,social,
social,6,social impact,talent,talent,A,original,1,6,social impact,social,
social,6,social impact,talent_acquisition,talent acquisition,A,original,1,6,social impact,social,
social,6,social impact,talent_development,talent development,A,original,1,6,social impact,social,
social,6,social impact,talent_management,talent management,A,original,1,6,social impact,social,
social,6,social impact,talent_pool,talent pool,A,original,1,6,social impact,social,
social,6,social impact,talented_people,talented people,A,original,1,6,social impact,social,
social,6,social impact,talented_workforce,talented workforce,A,original,1,6,social impact,social,
social,6,social impact,teach,teach,A,original,1,6,social impact,social,
social,6,social impact,teacher,teacher,A,original,1,6,social impact,social,
social,6,social impact,teaching,teaching,A,original,1,6,social impact,social,
social,6,social impact,team_engagement,team engagement,A,original,1,6,social impact,social,
social,6,social impact,training,training,A,original,1,6,social impact,social,
social,6,social impact,training_and_education,training and education,A,original,1,6,social impact,social,
social,6,social impact,training_opportunity,training opportunity,A,original,1,6,social impact,social,
social,6,social impact,transgender,transgender,A,original,1,6,social impact,social,
social,6,social impact,underprivileged,underprivileged,A,original,1,6,social impact,social,
social,6,social impact,underprivileged_community,underprivileged community,A,original,1,6,social impact,social,
social,6,social impact,underserved_community,underserved community,A,original,1,6,social impact,social,
social,6,social impact,upliftment_of_community,upliftment of community,A,original,1,6,social impact,social,
social,6,social impact,value_diversity,value diversity,A,original,1,6,social impact,social,
social,6,social impact,veteran,veteran,A,original,1,6,social impact,social,
social,6,social impact,village_community,village community,A,original,1,6,social impact,social,
social,6,social impact,villager,villager,A,original,1,6,social impact,social,
social,6,social impact,violence_in_the_workplace,violence in the workplace,A,original,1,6,social impact,social,
social,6,social impact,voice_survey,voice survey,A,original,1,6,social impact,social,
social,6,social impact,volunteering,volunteering,A,original,1,6,social impact,social,
social,6,social impact,volunteerism,volunteerism,A,original,1,6,social impact,social,
social,6,social impact,vulnerable,vulnerable,A,original,1,6,social impact,social,
social,6,social impact,vulnerable_community,vulnerable community,A,original,1,6,social impact,social,
social,6,social impact,wage,wage,A,original,1,6,social impact,social,
social,6,social impact,wide_community,wide community,A,original,1,6,social impact,social,
social,6,social impact,work_environment,work environment,A,original,1,6,social impact,social,
social,6,social impact,work-life,work life,A,original,1,6,social impact,social,
social,6,social impact,work-life_balance,work life balance,A,original,1,6,social impact,social,
social,6,social impact,work_place,work place,A,original,1,6,social impact,social,
social,6,social impact,work_satisfaction,work satisfaction,A,original,1,6,social impact,social,
social,6,social impact,worker_engagement,worker engagement,A,original,1,6,social impact,social,
social,6,social impact,workforce,workforce,A,original,1,6,social impact,social,
social,6,social impact,workforce_diversity,workforce diversity,A,original,1,6,social impact,social,
social,6,social impact,workforce_engagement,workforce engagement,A,original,1,6,social impact,social,
social,6,social impact,workforce_health,workforce health,A,original,1,6,social impact,social,
social,6,social impact,working_environment,working environment,A,original,1,6,social impact,social,
social,6,social impact,workplace,workplace,A,original,1,6,social impact,social,
social,6,social impact,workplace_bullying,workplace bullying,A,original,1,6,social impact,social,
social,6,social impact,workplace_climate,workplace climate,A,original,1,6,social impact,social,
social,6,social impact,workplace_culture,workplace culture,A,original,1,6,social impact,social,
social,6,social impact,workplace_diversity,workplace diversity,A,original,1,6,social impact,social,
social,6,social impact,workplace_environment,workplace environment,A,original,1,6,social impact,social,
social,6,social impact,workplace_equality,workplace equality,A,original,1,6,social impact,social,
social,6,social impact,workplace_health,workplace health,A,original,1,6,social impact,social,
social,6,social impact,workplace_inclusion,workplace inclusion,A,original,1,6,social impact,social,
social,6,social impact,workplace_violence,workplace violence,A,original,1,6,social impact,social,
social,6,social impact,workplace_wellness,workplace wellness,A,original,1,6,social impact,social,
social,6,social impact,worthy_cause,worthy cause,A,original,1,6,social impact,social,
